0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
73.8,year_1756,12.2,1.1,0,0,0,0,14.1,8.7,5.3,1.1,0
47.2,year_1757,51.6,29.4,1.6,0,0,0,1.1,0,0,0,0
5.7,year_1758,0,0,0,0,0,0,94.3,70.7,40.1,3.4,0
20,year_1759,0,0,0,0,0,0,80,49.9,9.7,0,0
22.8,year_1760,0,0,0,0,0,0,77.2,47.1,16,3.4,0
44.9,year_1761,0,0,0,0,0,0,55.1,8.7,1.9,0,0
6.6,year_1762,0,0,0,0,0,0,93.4,72.2,13.1,0,0
38.3,year_1763,61.6,7.4,0,0,0,0,0,0,0,0,0
44,year_1764,48.5,14.7,9,0.4,0,0,7.6,0.4,0,0,0
100,year_1765,0,0,0,0,0,0,0,0,0,0,0
62,year_1766,0.1,0,0,0,0,0,38,12.2,1.7,0,0
69.6,year_1767,17.5,3.2,0,0,0,0,13,0,0,0,0
60.1,year_1768,20.6,4.4,0,0,0,0,19.4,3.2,0,0,0
56.1,year_1769,14.7,1.5,0,0,0,0,29.2,15.8,3.4,0,0
64.2,year_1770,2.2,0,0,0,0,0,33.7,12.6,4.7,0,0
58.6,year_1771,0,0,0,0,0,0,41.3,12.4,3.5,0.1,0
5.3,year_1772,94.7,75.3,56.9,32.1,11.7,0,0,0,0,0,0
35,year_1773,58.4,43.5,11.3,0,0,0,6.7,2,0,0,0
75.4,year_1774,24.1,3.6,0,0,0,0,0.5,0,0,0,0
45.8,year_1775,54.1,19.2,0,0,0,0,0,0,0,0,0
43.2,year_1776,53.5,10.3,0,0,0,0,3.4,0.4,0,0,0
22,year_1777,78.1,27.3,0,0,0,0,0,0,0,0,0
12.4,year_1778,87.6,9.7,0,0,0,0,0,0,0,0,0
94.2,year_1779,1.4,0,0,0,0,0,4.4,0.7,0,0,0
25.4,year_1780,74.6,4.9,0,0,0,0,0,0,0,0,0
56.6,year_1781,41.6,8.7,0,0,0,0,1.7,0,0,0,0
22.9,year_1782,10.4,0.5,0,0,0,0,66.7,53.6,33.5,0.4,0
1.9,year_1783,0,0,0,0,0,0,98.1,64.7,36.4,6.7,0.4
39.6,year_1784,1.6,0,0,0,0,0,58.8,31.5,10.2,2.3,0
13.4,year_1785,84.7,50.8,20.8,1.6,0,0,1.9,0,0,0,0
1.2,year_1786,98.8,83.4,57.8,19.8,4.9,0,0,0,0,0,0
60.4,year_1787,37.5,13.9,3,0,0,0,2.1,0,0,0,0
22.1,year_1788,0,0,0,0,0,0,77.9,48.5,3.5,0,0
0,year_1789,99.9,99.9,75.3,16.9,0.4,0,0,0,0,0,0
0.8,year_1790,99.2,85.9,56.8,35.1,3.2,0,0,0,0,0,0
92,year_1791,6.1,0,0,0,0,0,2,0,0,0,0
4.1,year_1792,0,0,0,0,0,0,95.9,71.1,27,0.8,0
0,year_1793,0,0,0,0,0,0,100.1,98.9,82,48.4,8.8
12.7,year_1794,0,0,0,0,0,0,87.4,54.2,3.9,0,0
10.9,year_1795,0,0,0,0,0,0,89.1,45.9,8.1,0,0
44.7,year_1796,0,0,0,0,0,0,55.4,18.7,2.5,0,0
52.3,year_1797,11.9,0,0,0,0,0,35.8,0,0,0,0
35.3,year_1798,64.7,0.2,0,0,0,0,0,0,0,0,0
16.8,year_1799,0,0,0,0,0,0,83.2,60.3,35,2.7,0
63.6,year_1800,1.9,0,0,0,0,0,34.5,9.4,0,0,0
0,year_1801,100.1,67.8,25.3,5.3,0.6,0,0,0,0,0,0
86.4,year_1802,2.6,0,0,0,0,0,10.9,0,0,0,0
33.3,year_1803,0,0,0,0,0,0,66.8,2.8,0,0,0
78.9,year_1804,0,0,0,0,0,0,21.1,5.2,0,0,0
1.9,year_1805,98.1,79.8,58.3,22.8,0,0,0,0,0,0,0
1.3,year_1806,98.7,65.8,3.5,0,0,0,0,0,0,0,0
98,year_1807,0,0,0,0,0,0,2,0,0,0,0
23.7,year_1808,76.2,22.3,6,0,0,0,0,0,0,0,0
54.2,year_1809,1.6,0,0,0,0,0,44.2,2.7,0,0,0
43,year_1810,0,0,0,0,0,0,56.9,31.9,3.1,0,0
42.1,year_1811,7.4,0,0,0,0,0,50.4,10.6,0.4,0,0
75.9,year_1812,24.1,0,0,0,0,0,0,0,0,0,0
99.6,year_1813,0,0,0,0,0,0,0.4,0,0,0,0
49.1,year_1814,0,0,0,0,0,0,50.9,7.4,0,0,0
76.1,year_1815,0,0,0,0,0,0,23.9,6.8,3.1,0,0
47.5,year_1816,0,0,0,0,0,0,52.4,42.3,32.7,24.1,17.8
5.5,year_1817,0,0,0,0,0,0,94.4,30.8,1.1,0,0
40.6,year_1818,40.1,17.1,2,0,0,0,19.3,4.9,0,0,0
48.8,year_1819,51.2,19.6,0,0,0,0,0,0,0,0,0
0,year_1820,100,85.5,5.8,0,0,0,0,0,0,0,0
76,year_1821,6.7,0,0,0,0,0,17.3,0,0,0,0
0.2,year_1822,99.8,68.6,8.3,0.8,0,0,0,0,0,0,0
60.1,year_1823,30.5,2.4,0,0,0,0,9.4,0,0,0,0
27.4,year_1824,72.5,46.9,0.4,0,0,0,0,0,0,0,0
25,year_1825,0,0,0,0,0,0,75.1,32.1,10,4.5,0
40.2,year_1826,17.9,0,0,0,0,0,41.9,15.2,7.1,3,0
31.9,year_1827,0.6,0,0,0,0,0,67.5,49.4,29.1,11.8,1.5
52.3,year_1828,7.8,0,0,0,0,0,39.9,21,10.3,5.7,1.1
55.6,year_1829,0,0,0,0,0,0,44.3,24.4,2.1,0,0
62.4,year_1830,17.6,6.5,0,0,0,0,20,1.2,0,0,0
11.5,year_1831,88.5,20.9,0,0,0,0,0,0,0,0,0
60.8,year_1832,38.4,0,0,0,0,0,0.8,0,0,0,0
0.1,year_1833,0,0,0,0,0,0,100.1,97.3,76.1,38.2,10.3
5.1,year_1834,0.1,0,0,0,0,0,94.9,85.7,59.6,30.6,0.8
39.8,year_1835,44.3,21.5,0,0,0,0,15.9,0,0,0,0
18.4,year_1836,1.2,0,0,0,0,0,80.5,55.1,32,19.9,12
27.6,year_1837,26.8,3,0,0,0,0,45.6,9.3,5.2,0,0
68.8,year_1838,15.3,5.5,0,0,0,0,15.8,8.2,1.1,0,0
38,year_1839,36.8,3,0,0,0,0,25.3,15.4,7.3,4.3,1.6
67.6,year_1840,0,0,0,0,0,0,32.4,11.8,7.6,2.7,0
14.8,year_1841,81.4,42.4,0,0,0,0,3.9,0,0,0,0
4.6,year_1842,95.3,84.9,46.5,0,0,0,0,0,0,0,0
18.4,year_1843,1,0,0,0,0,0,80.6,51.6,16.3,4.3,0
46.9,year_1844,0,0,0,0,0,0,53.1,12.3,1.8,0,0
62.8,year_1845,11,0,0,0,0,0,26.2,12.2,1.2,0,0
64.6,year_1846,0.7,0,0,0,0,0,34.6,17.1,0.5,0,0
32.8,year_1847,67.2,7.8,0,0,0,0,0,0,0,0,0
31.5,year_1848,51.3,10.1,0.4,0,0,0,17.3,10,1.6,0,0
26.3,year_1849,0,0,0,0,0,0,73.7,4.5,0,0,0
20.1,year_1850,0,0,0,0,0,0,79.9,48.5,26.3,5.1,0
43.2,year_1851,27.6,7.6,2.7,0.8,0,0,29.1,5.1,0,0,0
88.5,year_1852,5.2,0,0,0,0,0,6.2,0,0,0,0
49.8,year_1853,0,0,0,0,0,0,50.2,0.3,0,0,0
97.4,year_1854,0,0,0,0,0,0,2.6,0,0,0,0
14.4,year_1855,85.6,65.2,47.1,16.9,5.1,0,0,0,0,0,0
58.4,year_1856,23.3,4.2,0.4,0,0,0,18.3,0,0,0,0
27.6,year_1857,72.5,62.1,36.8,2,0,0,0,0,0,0,0
42.9,year_1858,0,0,0,0,0,0,57.1,16.9,2.8,0,0
5.3,year_1859,94.7,65.7,24.4,2.7,0,0,0,0,0,0,0
0.4,year_1860,99.6,80,7.2,0,0,0,0,0,0,0,0
46.2,year_1861,53.1,23,11.8,4.2,0,0,0.8,0,0,0,0
1.8,year_1862,98.2,81.5,27.3,0.7,0,0,0,0,0,0,0
0,year_1863,100,72.9,16.2,0,0,0,0,0,0,0,0
2.2,year_1864,97.8,62.5,1.9,0,0,0,0,0,0,0,0
37.5,year_1865,30.1,6.3,0,0,0,0,32.4,3.1,0,0,0
84.3,year_1866,12.1,0,0,0,0,0,3.6,0,0,0,0
25.7,year_1867,1.4,0,0,0,0,0,73,51.1,27.8,0.4,0
59.7,year_1868,7.5,1.1,0,0,0,0,32.8,9.8,0,0,0
0.1,year_1869,0,0,0,0,0,0,100,98.1,86.8,16.6,0
89.1,year_1870,0,0,0,0,0,0,10.9,0,0,0,0
61.6,year_1871,12.9,3.4,0,0,0,0,25.5,0,0,0,0
61.6,year_1872,27.6,1.8,0,0,0,0,10.8,1.1,0,0,0
44.2,year_1873,10.4,0,0,0,0,0,45.3,7.9,0,0,0
43.6,year_1874,49,7.7,0,0,0,0,7.4,0,0,0,0
76.6,year_1875,11.1,0,0,0,0,0,12.2,0,0,0,0
95.8,year_1876,0,0,0,0,0,0,4.2,0,0,0,0
48.9,year_1877,0,0,0,0,0,0,51.1,17.5,7.3,0,0
78.7,year_1878,0,0,0,0,0,0,21.3,8.3,0,0,0
16.1,year_1879,83.9,12.7,0,0,0,0,0,0,0,0,0
27.8,year_1880,53.7,25.7,12.6,7.6,1.9,0,18.5,0,0,0,0
53.3,year_1881,7.9,0,0,0,0,0,38.9,19.9,1.6,0,0
75.5,year_1882,0.8,0,0,0,0,0,23.7,5.8,0,0,0
70.7,year_1883,0,0,0,0,0,0,29.3,0,0,0,0
48.7,year_1884,0,0,0,0,0,0,51.3,27.5,6.3,0,0
11.4,year_1885,0,0,0,0,0,0,88.6,60.5,4,0,0
32.2,year_1886,65.6,45.3,4.2,0,0,0,2.3,0,0,0,0
13.5,year_1887,83.8,67.3,39.1,0,0,0,2.7,0,0,0,0
7.2,year_1888,0,0,0,0,0,0,92.8,56.8,3.8,0,0
60.5,year_1889,0.7,0,0,0,0,0,38.8,15.2,6.4,0.8,0
20.8,year_1890,12.1,0.9,0,0,0,0,67.2,39.8,13,0.8,0
11.8,year_1891,0,0,0,0,0,0,88.2,26.1,0,0,0
63.4,year_1892,32.6,10.2,0,0,0,0,4,0.1,0,0,0
28,year_1893,69.3,23.6,0,0,0,0,2.6,0,0,0,0
9.9,year_1894,90.1,53.4,18.7,0,0,0,0,0,0,0,0
68.4,year_1895,25.1,7.1,0,0,0,0,6.6,0,0,0,0
20.4,year_1896,79.6,1.6,0,0,0,0,0,0,0,0,0
74.4,year_1897,0,0,0,0,0,0,25.6,4.6,0,0,0
70.7,year_1898,0,0,0,0,0,0,29.4,12.5,2,0,0
78.7,year_1899,21.3,2.3,0,0,0,0,0,0,0,0,0
36.5,year_1900,1.2,0,0,0,0,0,62.4,41.2,20.5,1.2,0
40.4,year_1901,58.8,0.4,0,0,0,0,0.8,0,0,0,0
1.1,year_1902,98.9,53,15.6,0,0,0,0,0,0,0,0
1.5,year_1903,0,0,0,0,0,0,98.4,79.8,2.5,0,0
20.6,year_1904,79.4,44.3,9.9,0,0,0,0.1,0,0,0,0
1.4,year_1905,0,0,0,0,0,0,98.5,79.8,16.7,0,0
53.6,year_1906,17.9,0,0,0,0,0,28.6,7.5,0,0,0
55.6,year_1907,12.1,0,0,0,0,0,32.3,15.9,6.9,1.6,0
10.8,year_1908,0,0,0,0,0,0,89.2,61.1,16.5,0,0
46.8,year_1909,51.7,0,0,0,0,0,1.5,0,0,0,0
32.9,year_1910,64.5,12.4,0,0,0,0,2.6,0,0,0,0
60.3,year_1911,38.5,18.6,4.5,0,0,0,1.4,0,0,0,0
85.8,year_1912,0,0,0,0,0,0,14.1,2.7,0,0,0
34.5,year_1913,42.8,0,0,0,0,0,22.7,8.2,0.6,0,0
5.9,year_1914,0,0,0,0,0,0,94.1,58.6,30.9,7.1,0
37.1,year_1915,0,0,0,0,0,0,62.9,42.8,15.1,9,3.3
42.6,year_1916,48,17.6,5.7,0,0,0,9.5,0,0,0,0
14.7,year_1917,85.3,70.2,51.2,21.5,3.6,0,0,0,0,0,0
5.3,year_1918,94.7,48.2,4,0,0,0,0,0,0,0,0
0,year_1919,0,0,0,0,0,0,99.9,98.4,89.3,39.3,7.5
12.7,year_1920,0,0,0,0,0,0,87.3,62,32.6,16.6,0.9
37.5,year_1921,0,0,0,0,0,0,62.5,26.6,9.6,7.1,3.4
47.2,year_1922,11.6,0,0,0,0,0,41.1,2.7,0,0,0
73.1,year_1923,1.6,0,0,0,0,0,25.3,0,0,0,0
18.6,year_1924,0,0,0,0,0,0,81.4,54.1,32.2,6.7,0
0,year_1925,100,100,93.8,53.5,22.7,0,0,0,0,0,0
24.8,year_1926,1.6,0,0,0,0,0,73.7,23.8,12.4,2.7,0
64.5,year_1927,0.8,0,0,0,0,0,34.7,0,0,0,0
77,year_1928,17.1,0,0,0,0,0,5.8,0,0,0,0
54.6,year_1929,7.7,1.5,0,0,0,0,37.7,0,0,0,0
65,year_1930,1.5,0,0,0,0,0,33.4,13,0,0,0
39.3,year_1931,6.6,0,0,0,0,0,54,32,18.2,8.7,3.7
30.3,year_1932,0,0,0,0,0,0,69.8,45.8,25.5,0.8,0
61.5,year_1933,2,0,0,0,0,0,36.5,8.6,1.6,0,0
10.9,year_1934,89.1,61.6,1.9,0,0,0,0,0,0,0,0
26.4,year_1935,7.4,0,0,0,0,0,66.3,49.6,14.5,0,0
50.7,year_1936,25.8,4.9,0,0,0,0,23.6,11.6,1.6,0,0
70.1,year_1937,29.9,0,0,0,0,0,0,0,0,0,0
100,year_1938,0,0,0,0,0,0,0,0,0,0,0
14,year_1939,86,63.4,28.4,0,0,0,0,0,0,0,0
76.3,year_1940,13.9,3.7,0,0,0,0,9.9,0,0,0,0
0.1,year_1941,0,0,0,0,0,0,99.8,97,80.1,35.8,1.3
18.9,year_1942,0,0,0,0,0,0,81,53,36.4,15.3,3.2
65.8,year_1943,0,0,0,0,0,0,34.2,7.4,0,0,0
3.6,year_1944,0,0,0,0,0,0,96.4,26.2,3.4,0,0
31.1,year_1945,0,0,0,0,0,0,68.9,18.2,2.6,0,0
37.9,year_1946,9.6,0,0,0,0,0,52.5,26.7,0.4,0,0
17.2,year_1947,0,0,0,0,0,0,82.8,40.4,3,0,0
94,year_1948,0,0,0,0,0,0,6,1.1,0,0,0
79.4,year_1949,0,0,0,0,0,0,20.7,7.2,3.1,0.8,0
46.4,year_1950,24.1,0.5,0,0,0,0,29.6,0,0,0,0
22.3,year_1951,77.7,40.9,8,0,0,0,0,0,0,0,0
9.4,year_1952,90.6,62.8,9.1,0,0,0,0,0,0,0,0
0.7,year_1953,99.2,92.6,57.4,10.8,0,0,0,0,0,0,0
4.7,year_1954,95.4,56.3,12.7,0.4,0,0,0,0,0,0,0
12.6,year_1955,87.3,64,20.3,0,0,0,0,0,0,0,0
0,year_1956,100,100,85.2,43.3,0.4,0,0,0,0,0,0
43.2,year_1957,38.8,20,1.5,0,0,0,17.9,0,0,0,0
79,year_1958,0,0,0,0,0,0,21,7.1,1.8,0,0
69.6,year_1959,21.1,1.9,0,0,0,0,9.3,0,0,0,0
67.1,year_1960,11.3,0,0,0,0,0,21.6,0,0,0,0
88.9,year_1961,4,0,0,0,0,0,7.1,0.7,0,0,0
86.3,year_1962,11.8,5,0,0,0,0,1.8,0,0,0,0
